,PHS_9-12,PHB_10-15,Bog1_18-22,SOS_12-17,S1_12-15,S2_12-15,S3_13-16,EOS_5-10,E1_5-8,E2_5-8,E3_5-8,Fen1_5-8,Fen2_0-10
3512,0.047491759,0.026915483,0.046053282,0.039299599,0.035295473,0.038945556,0.048440096,0.043913969,0.045098736,0.047956998,0.053235721,0.02602285,0.033957475
3511,0.047892871,0.027154302,0.046358247,0.039577278,0.035509919,0.039261979,0.048881044,0.044255635,0.045483186,0.048370986,0.053687938,0.026239885,0.034294263
3510,0.048309397,0.027403323,0.046714376,0.039855332,0.035761608,0.039576467,0.049398237,0.044653696,0.045895015,0.048814083,0.054142365,0.026519925,0.034599819
3509,0.048711964,0.02764336,0.047058374,0.040083528,0.03598256,0.039839667,0.049863152,0.045030469,0.046236724,0.049187824,0.054531143,0.026795377,0.03480444
3508,0.049070568,0.027866773,0.047344361,0.040255197,0.03613911,0.040046821,0.050170309,0.045314138,0.046471978,0.049439995,0.054824551,0.027010609,0.03491262
3507,0.049396637,0.028072294,0.047581669,0.040424528,0.036272481,0.0402333,0.050333448,0.045501512,0.046648307,0.049609317,0.055054903,0.027151822,0.03499706
3506,0.04972633,0.028258325,0.047816773,0.040649709,0.036458517,0.040440845,0.050476494,0.04565787,0.046850874,0.049794721,0.055293692,0.027245535,0.035145242
3505,0.050065825,0.028426061,0.048097297,0.040935942,0.036737792,0.04069734,0.050734191,0.045870453,0.04714269,0.050089095,0.055609692,0.027342105,0.035411863
3504,0.050375531,0.02859272,0.04845284,0.041239771,0.037083307,0.04101528,0.051151,0.046200671,0.047533844,0.050526803,0.056033075,0.027496481,0.035800616
3503,0.050617661,0.028792034,0.048878046,0.04151831,0.037423672,0.041379072,0.051648418,0.046643341,0.047973857,0.051049391,0.056524195,0.027731053,0.036253858
3502,0.050809211,0.029046299,0.049331471,0.041776041,0.037710135,0.041742525,0.05210254,0.047125119,0.048385767,0.051530344,0.056990038,0.028013892,0.036674361
3501,0.05100883,0.029340907,0.049759541,0.042051949,0.037952565,0.042061217,0.052458689,0.047558319,0.048725225,0.051865676,0.057356694,0.028288968,0.036988899
3500,0.051259233,0.029630125,0.050125284,0.042363629,0.038186007,0.042322651,0.052756072,0.047893105,0.048997243,0.052046269,0.057620403,0.028517301,0.037190696
3499,0.051562238,0.029866958,0.050429568,0.042688125,0.038430369,0.042543216,0.053063244,0.048131899,0.049229761,0.052155971,0.057837099,0.028689888,0.037325533
3498,0.051903454,0.030035012,0.050709611,0.04299843,0.038691781,0.042749565,0.053415605,0.04831628,0.049454563,0.052311399,0.058082523,0.028822942,0.037451834
3497,0.052275544,0.030164945,0.051003045,0.043297452,0.038977255,0.042969794,0.053806457,0.048502615,0.049708858,0.052588973,0.058416836,0.028952734,0.037612441
3496,0.052665796,0.030319767,0.051313139,0.043610417,0.039291157,0.043228857,0.054212403,0.04873191,0.05002377,0.05298128,0.058854893,0.029119625,0.037821825
3495,0.053040513,0.030546429,0.051621876,0.043952857,0.039622955,0.043535216,0.054614128,0.049007979,0.050394471,0.053416609,0.05935276,0.029335298,0.038065605
3494,0.053367728,0.030832513,0.051925626,0.044310234,0.039944931,0.04386683,0.054993619,0.049299089,0.050770991,0.053820361,0.059829076,0.029558969,0.038312588
3493,0.053655609,0.031111853,0.052234341,0.04464349,0.040222136,0.044174673,0.055322943,0.049560145,0.051087809,0.054154126,0.060209319,0.029712149,0.03853263
3492,0.053952461,0.031317639,0.05254038,0.04491236,0.040429325,0.044408605,0.055572868,0.049764463,0.0513088,0.054411984,0.060465685,0.029735039,0.038714469
3491,0.054300845,0.031434017,0.052813603,0.045100732,0.040566765,0.044549134,0.055743985,0.049926968,0.051453458,0.054606689,0.060631576,0.029646091,0.038873853
3490,0.054694283,0.031500168,0.053038523,0.04522726,0.04066369,0.044623884,0.05588722,0.050100469,0.05158796,0.054770173,0.060782545,0.02954913,0.039040877
3489,0.055081412,0.031572441,0.053242086,0.045331427,0.040761388,0.04469664,0.056076408,0.050333885,0.051779347,0.054947372,0.060986941,0.029562811,0.039228718
3488,0.055413082,0.031687477,0.053470976,0.045448347,0.040890048,0.044835525,0.056349589,0.050622637,0.052045691,0.055170563,0.061262604,0.029725285,0.039418536
3487,0.055681799,0.031855242,0.053746941,0.045599626,0.041064523,0.045077536,0.05668437,0.050913328,0.05235,0.055436034,0.061579357,0.029972911,0.039583945
3486,0.05591606,0.032068249,0.054055092,0.045801888,0.041294753,0.045408888,0.057033618,0.051162389,0.05264183,0.055707363,0.061898384,0.030214182,0.039726998
3485,0.056149241,0.032306905,0.054368742,0.046066546,0.04158086,0.04577733,0.057377753,0.051379751,0.052903558,0.055948052,0.062205388,0.030413454,0.039883937
3484,0.056404244,0.03254551,0.054673625,0.046383605,0.041891844,0.046128505,0.057736378,0.051609517,0.053160604,0.056160439,0.062511415,0.030597464,0.04009671
3483,0.056700461,0.032765632,0.054970022,0.046715218,0.042166202,0.046432983,0.058131296,0.051873841,0.053453381,0.056393242,0.062830559,0.030794571,0.040377287
3482,0.057052943,0.032964704,0.05526224,0.047016334,0.04235459,0.04668581,0.058545616,0.052144745,0.05380066,0.056699693,0.063159614,0.030989128,0.040692506
3481,0.057452609,0.033146764,0.055552496,0.047267038,0.042468868,0.046893146,0.058926599,0.052373901,0.054179685,0.057075267,0.063473591,0.031141503,0.04098081
3480,0.057861564,0.033310165,0.0558462,0.047487724,0.04258115,0.047076542,0.059237997,0.052549568,0.05454415,0.057454245,0.063750563,0.031246255,0.041199758
3479,0.058239833,0.033453118,0.056150727,0.047723423,0.042765127,0.047279759,0.059499653,0.052712246,0.054860093,0.05777578,0.064003363,0.031347128,0.041359209
3478,0.058568473,0.033586004,0.056465383,0.048017073,0.043039725,0.047542719,0.059764781,0.052913352,0.055124919,0.05803988,0.064280077,0.031487834,0.041503904
3477,0.058841306,0.033730727,0.056781061,0.048386158,0.043362839,0.047858391,0.060066379,0.053171598,0.055363958,0.058298224,0.064627645,0.031662994,0.041669409
3476,0.059051591,0.033907687,0.057096702,0.048806316,0.043670326,0.048169343,0.060398099,0.053470909,0.055614069,0.058602709,0.065050958,0.031827049,0.04186032
3475,0.059208548,0.034124583,0.057430997,0.049216029,0.043924117,0.048422312,0.060745616,0.053789281,0.055903281,0.05896759,0.065507826,0.031948448,0.042066708
3474,0.059362111,0.034372459,0.057805311,0.049554467,0.044135446,0.048621663,0.061114131,0.054114135,0.05622918,0.059362775,0.065940923,0.032043783,0.042284633
3473,0.059583481,0.034628753,0.058210355,0.049805686,0.044347103,0.048820844,0.061509639,0.054432884,0.056556237,0.059733375,0.066316483,0.032157414,0.042515978
3472,0.05990702,0.034867335,0.058598509,0.050001975,0.044592696,0.049067739,0.061904557,0.054730322,0.056843039,0.060034445,0.066635345,0.032317506,0.04275801
3471,0.060303212,0.035072142,0.058920028,0.050188567,0.044873653,0.049372074,0.062246117,0.055005794,0.057080351,0.060265307,0.066920758,0.032518724,0.043006816
3470,0.06071433,0.035244865,0.059166798,0.050393513,0.045169391,0.049716319,0.06250672,0.055281717,0.057303258,0.06047499,0.067204208,0.032738297,0.043268238
3469,0.061104247,0.035397452,0.059373897,0.050624608,0.045456945,0.050071332,0.062712772,0.055575279,0.05755458,0.060717469,0.06751022,0.032951605,0.043549283
3468,0.061467514,0.035537822,0.059580583,0.050876769,0.045715286,0.050396647,0.062916852,0.055860472,0.057836268,0.060997355,0.067842779,0.033130032,0.043837152
3467,0.061808319,0.035667873,0.059802014,0.05113485,0.045924165,0.050654529,0.063156083,0.056081258,0.058113929,0.061275536,0.06818993,0.033245278,0.044102009
3466,0.062128881,0.0357945,0.060038114,0.051378145,0.046075481,0.050842977,0.063439751,0.056211887,0.058366919,0.061525455,0.068538527,0.033290611,0.044321106
3465,0.062432742,0.035934773,0.060293847,0.051592234,0.046186478,0.051004868,0.063758902,0.056290416,0.058614261,0.061764829,0.06887797,0.033295604,0.044492437
3464,0.062719871,0.036106581,0.060580042,0.051778521,0.046292139,0.051189871,0.064095617,0.056387008,0.058887561,0.062032009,0.069197044,0.033314742,0.044629771
3463,0.06297557,0.036316261,0.060903879,0.051956469,0.046424055,0.051410497,0.064431356,0.056550739,0.05919694,0.062351877,0.06949365,0.033399939,0.044757131
3462,0.063179843,0.036553551,0.061263945,0.052158052,0.046596849,0.051641501,0.064758428,0.05678795,0.059528363,0.062726006,0.069787221,0.03357426,0.044904228
3461,0.063339261,0.036791655,0.061645333,0.05241117,0.04680844,0.051854531,0.065079241,0.057073458,0.059851777,0.063130402,0.070099983,0.033814097,0.045087695
3460,0.06350284,0.036991921,0.062016021,0.052716078,0.047046279,0.052043262,0.065390951,0.05737121,0.060125188,0.063516024,0.07042387,0.034054048,0.045295231
3459,0.063733759,0.037119679,0.062339888,0.053035309,0.047293556,0.052218399,0.065678685,0.057654057,0.060315314,0.063831154,0.070724885,0.034223353,0.045498287
3458,0.064058218,0.037170603,0.062606329,0.053318172,0.047536189,0.052395404,0.065931225,0.057915839,0.060440831,0.064060158,0.070990208,0.034295547,0.045683133
3457,0.064441298,0.037185522,0.062844372,0.053546591,0.0477668,0.052593427,0.066161302,0.058166608,0.060584375,0.064234602,0.071253863,0.034310162,0.045862183
3456,0.064816397,0.037230015,0.063097226,0.053754042,0.047982439,0.052834902,0.066406077,0.05841577,0.060833614,0.06440107,0.071563148,0.034342803,0.046058847
3455,0.065140353,0.037350104,0.06338531,0.053992933,0.048184422,0.05313243,0.066705724,0.058664156,0.061201776,0.064586367,0.071926579,0.034448312,0.046287021
3454,0.065419439,0.037542689,0.063697046,0.05428138,0.048381596,0.05347436,0.067075267,0.058915625,0.061617086,0.064797872,0.072305271,0.034627944,0.046540301
3453,0.065685954,0.037766822,0.064004969,0.054585139,0.048583206,0.053825103,0.067481075,0.059174219,0.061985013,0.065034333,0.072645323,0.034837209,0.046786217
3452,0.065962519,0.037981207,0.064285355,0.054856787,0.048785355,0.05415019,0.067854877,0.059423874,0.062262462,0.065291151,0.072923138,0.035025977,0.046987919
3451,0.066255071,0.038170096,0.064530576,0.055086133,0.048972771,0.054436765,0.068148551,0.059630406,0.062472177,0.065560536,0.073161635,0.035172876,0.047142913
3450,0.066570873,0.038338297,0.064756659,0.055304794,0.049140682,0.054689306,0.068379321,0.059779979,0.062662229,0.065836826,0.073406782,0.035287995,0.047297367
3449,0.066924103,0.038495128,0.06499381,0.055541662,0.049304552,0.054918628,0.068616952,0.05991899,0.062869873,0.066127424,0.073688793,0.035395442,0.047512536
3448,0.067312802,0.038649492,0.06526169,0.055788703,0.049482936,0.055143437,0.06892018,0.060131398,0.063116976,0.066454113,0.074001877,0.035515605,0.047810714
3447,0.067697319,0.038811263,0.065551255,0.056017683,0.049676774,0.055389516,0.069287946,0.060454774,0.063414206,0.066833831,0.0743195,0.035654458,0.048152411
3446,0.068020747,0.038984928,0.065841552,0.056224681,0.049879754,0.055667911,0.069675115,0.060826863,0.063752768,0.067250447,0.074624106,0.03579985,0.048464447
3445,0.068262291,0.039165729,0.066131396,0.056439983,0.050099895,0.055960568,0.070048138,0.061141491,0.064106495,0.067654394,0.074920278,0.035934251,0.048695907
3444,0.068461955,0.039349063,0.066437871,0.056691422,0.050349076,0.056240667,0.070407822,0.061352333,0.064451958,0.06799755,0.075219361,0.036055055,0.048851955
3443,0.068687205,0.039537334,0.06676821,0.056977366,0.050619317,0.056503759,0.070762854,0.061505449,0.064782165,0.068271756,0.075522694,0.036180379,0.048985036
3442,0.06898048,0.039732,0.067109357,0.057279729,0.05089286,0.056767788,0.071105466,0.061683369,0.065101899,0.068516209,0.075829936,0.036335039,0.049158926
3441,0.069336687,0.039926334,0.067444677,0.057586917,0.05117382,0.057041358,0.071421025,0.061931845,0.065415815,0.068780858,0.076153447,0.036529413,0.049404887
3440,0.069721737,0.040115978,0.067773392,0.057899818,0.051489574,0.057308403,0.071712959,0.062240302,0.065726984,0.069080928,0.07651123,0.036753894,0.04970363
3439,0.070099301,0.040308527,0.068104676,0.058220285,0.051846256,0.057551615,0.072003675,0.062570843,0.066037683,0.069389081,0.076901568,0.03698882,0.050007331
3438,0.070435486,0.04050668,0.068431073,0.058536112,0.052194051,0.057774069,0.072306121,0.062881239,0.066338406,0.069665249,0.077291054,0.037210245,0.050271441
3437,0.070696716,0.040685784,0.068719719,0.058818534,0.052458924,0.057984478,0.072603086,0.063130279,0.06660142,0.069889884,0.077633326,0.037391195,0.050466699
3436,0.070867519,0.040808791,0.068938259,0.059037512,0.052612519,0.058173154,0.072864333,0.063293064,0.06680477,0.070079178,0.07790455,0.037515073,0.050583345
3435,0.07097602,0.040869328,0.069089608,0.059187143,0.052698686,0.058320239,0.073082502,0.063382862,0.066961828,0.070272804,0.078117341,0.037592051,0.050639646
3434,0.071089958,0.040902272,0.069216064,0.059295659,0.052785559,0.058427233,0.073283023,0.063448792,0.067110839,0.070498941,0.078300461,0.037652395,0.050681979
3433,0.071276677,0.040947464,0.069369325,0.059405042,0.052903314,0.05852468,0.07349713,0.063540895,0.067273105,0.070741476,0.07847149,0.037716255,0.050760673
3432,0.071562122,0.041021715,0.069584292,0.059542993,0.053038886,0.058650035,0.07374083,0.063683757,0.06744927,0.07095754,0.078642085,0.037783772,0.050906575
3431,0.071920293,0.041131651,0.069873663,0.059713262,0.053176882,0.058818948,0.074016838,0.0638764,0.06765038,0.071130559,0.078832827,0.037853152,0.051119966
3430,0.072296553,0.041285741,0.070228675,0.059904468,0.053324214,0.059017747,0.074315834,0.064093061,0.067897384,0.07129201,0.079062172,0.037931214,0.051368373
3429,0.072641437,0.041475452,0.070615293,0.060099038,0.053491274,0.059223864,0.074613916,0.064290813,0.068182473,0.071485583,0.07932678,0.038022972,0.051598996
3428,0.072930897,0.041664007,0.070986578,0.060283059,0.053671382,0.05942961,0.074886592,0.064443254,0.068457814,0.07172188,0.079607134,0.038123084,0.051771293
3427,0.073166099,0.041819052,0.071311456,0.060458081,0.053847389,0.059642349,0.075136226,0.064576736,0.068682393,0.071978065,0.079891564,0.038225438,0.051890361
3426,0.073361192,0.041948824,0.071587373,0.060642432,0.054008478,0.059862171,0.075390326,0.064748363,0.068863056,0.07222876,0.080178718,0.038329426,0.051999248
3425,0.073533364,0.042085481,0.071822294,0.060853403,0.054153927,0.060075805,0.075663631,0.064975104,0.069039317,0.072468173,0.080461739,0.038432083,0.052135366
3424,0.073699516,0.042238043,0.072017665,0.061089361,0.054290661,0.060283513,0.075935392,0.06520742,0.069243422,0.072709528,0.080728521,0.038524704,0.052302797
3423,0.073876249,0.042382183,0.072180038,0.06133499,0.054436284,0.060520845,0.076177064,0.065390039,0.069488119,0.072975453,0.080982909,0.038607059,0.052490776
3422,0.074078474,0.042499528,0.0723384,0.061581089,0.054615777,0.060831796,0.076395864,0.065536672,0.069776473,0.073284975,0.081252052,0.038700754,0.052705196
3421,0.074314502,0.042610663,0.07253256,0.06183156,0.054841249,0.061211815,0.076633305,0.065718588,0.070097166,0.073632112,0.08155738,0.038834699,0.052962068
3420,0.074578918,0.042757854,0.07278106,0.06208836,0.055092945,0.061591486,0.076917517,0.065978245,0.070414204,0.073972597,0.081881477,0.039011873,0.053250296
3419,0.074850377,0.042961763,0.073069612,0.062337362,0.055329351,0.061888875,0.07723216,0.066279515,0.070686756,0.074244319,0.082176862,0.039196198,0.053520291
3418,0.075102983,0.043202014,0.073369025,0.062555456,0.055519548,0.062072016,0.077538693,0.066552563,0.070907314,0.07441278,0.08241136,0.039338447,0.053720966
3417,0.075327346,0.043433442,0.073653801,0.062732227,0.055664253,0.062167917,0.077816123,0.066767156,0.071105834,0.074498336,0.08259823,0.03941547,0.053841987
3416,0.075541979,0.043615982,0.073904004,0.062883591,0.055787231,0.062226608,0.078069733,0.066946828,0.07131068,0.074560619,0.082779663,0.039446065,0.053917021
3415,0.075777814,0.043735972,0.074100696,0.063039216,0.055908329,0.062285067,0.078308113,0.067120332,0.071514103,0.074654155,0.082981546,0.039470095,0.05398984
3414,0.076047896,0.043807507,0.074233573,0.063212357,0.056028813,0.062355999,0.07852644,0.067279648,0.071683731,0.074794232,0.083188687,0.039514423,0.054082265
3413,0.076334791,0.043857944,0.074319958,0.063384524,0.05614449,0.062437426,0.078719907,0.067398223,0.07180482,0.074962708,0.083369893,0.039582821,0.054193775
3412,0.076608332,0.043912153,0.074411337,0.063528169,0.05626605,0.062528282,0.078904048,0.067483239,0.071902417,0.075143543,0.083523277,0.039673468,0.054321685
3411,0.076849902,0.043986602,0.074565145,0.063645494,0.056413213,0.062635687,0.079104984,0.067589118,0.072020323,0.075345208,0.083683831,0.039790315,0.054468808
3410,0.077058308,0.044089148,0.074796021,0.063774124,0.056587115,0.062769307,0.079326238,0.067768032,0.072184713,0.075582617,0.08388231,0.039929979,0.054630737
3409,0.077241968,0.044218194,0.075056671,0.063945712,0.056762824,0.062931873,0.079540185,0.068016944,0.072391275,0.075843071,0.084110992,0.040072262,0.054789982
3408,0.077412284,0.04436311,0.075275552,0.06414673,0.056916313,0.063116193,0.079720785,0.068282544,0.072616681,0.076081229,0.084339366,0.040197629,0.054931447
3407,0.077577666,0.044508436,0.075416173,0.064334281,0.05704721,0.063308594,0.079873964,0.068511563,0.0728321,0.076254801,0.084553908,0.040307647,0.055057868
3406,0.077735498,0.044639705,0.075498698,0.064491676,0.057165214,0.063494313,0.080024377,0.068685244,0.073011645,0.076364919,0.084769449,0.040415135,0.055182327
3405,0.07787572,0.044748994,0.075573867,0.064653414,0.057267599,0.063665033,0.080182452,0.068811979,0.073144284,0.076458066,0.08500325,0.040519856,0.055309462
3404,0.078002837,0.04484023,0.075687176,0.064861768,0.057347326,0.06382409,0.080340516,0.068905067,0.073241985,0.076582057,0.085246256,0.040607692,0.055431015
3403,0.078151555,0.044928444,0.075860823,0.065107449,0.057417022,0.063981801,0.080497141,0.068974457,0.073331306,0.076740338,0.085464346,0.040672171,0.055539439
3402,0.07836369,0.045028689,0.076089222,0.065331299,0.057506628,0.064145623,0.080670786,0.069037702,0.07344034,0.076898943,0.085631451,0.04072641,0.055643031
3401,0.078637679,0.045142512,0.076343151,0.065486275,0.057635308,0.064315467,0.080881838,0.069128556,0.073589446,0.077036598,0.085758354,0.040788777,0.055761183
